URL,Version,Status,OIDs,Name,Title,Description,Used
https://hl7.lt/fhir/CodeSystem/identifier-domain,0.1.0,draft,,LTBaseIdentifierDomain,Identifier Domain,"Identifier Domain with translations in Lithuanian","ValueSet/organization-identifier"
