URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/device-specification-category,5.0.0,draft,"2.16.840.1.113883.4.642.3.3197",DeviceSpecificationCategory,Device Specification Category,"The kind of standards used by the device.","StructureDefinition/device-blood-pressure,StructureDefinition/device-body-height,StructureDefinition/device-heart-rate,StructureDefinition/device-body-weight","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/device-specification-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.3204",DeviceSpecificationType,Device Specification Type,"The type or specification of a standard that devices can adhere to","StructureDefinition/device-blood-pressure,StructureDefinition/device-body-height,StructureDefinition/device-heart-rate,StructureDefinition/device-body-weight","hl7.terminology.r5"
http://hl7.org/fhir/ValueSet/device-status,5.0.0,draft,"2.16.840.1.113883.4.642.3.199,2.16.840.1.113883.4.642.3.209",FHIRDeviceStatus,FHIR Device Status,"The status of the Device record.","StructureDefinition/device-blood-pressure,StructureDefinition/device-body-height,StructureDefinition/device-heart-rate,StructureDefinition/device-body-weight","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/device-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.1376",DeviceType,Device Type,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/body-structure-blood-pressure","SCT,hl7.terminology.r5,Other"
http://hl7.org/fhir/ValueSet/device-versiontype,5.0.0,draft,"2.16.840.1.113883.4.642.3.3202",DeviceVersionType,Device Version Type,"Describes the type of version","StructureDefinition/device-blood-pressure,StructureDefinition/device-body-height,StructureDefinition/device-heart-rate,StructureDefinition/device-body-weight","hl7.terminology.r5"
http://hl7.org/fhir/ValueSet/languages,5.0.0,active,"2.16.840.1.113883.4.642.3.891,2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (see http://tools.ietf.org/html/bcp47)","StructureDefinition/device-blood-pressure,StructureDefinition/body-structure-blood-pressure,StructureDefinition/blood-pressure-panel,StructureDefinition/device-body-height,StructureDefinition/body-height,StructureDefinition/device-heart-rate,StructureDefinition/heart-rate,StructureDefinition/bmi,StructureDefinition/device-body-weight,StructureDefinition/head-circumference,StructureDefinition/body-weight,StructureDefinition/waist-circumference","hl7.terminology.r5"
http://hl7.org/fhir/ValueSet/observation-category,5.0.0,draft,"2.16.840.1.113883.4.642.3.403,2.16.840.1.113883.4.642.2.222,2.16.840.1.113883.4.642.3.392",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/blood-pressure-panel,StructureDefinition/body-height,StructureDefinition/heart-rate,StructureDefinition/bmi,StructureDefinition/head-circumference,StructureDefinition/body-weight,StructureDefinition/waist-circumference","THO"
http://hl7.org/fhir/ValueSet/observation-codes,5.0.0,draft,"2.16.840.1.113883.4.642.2.216,2.16.840.1.113883.4.642.3.396,2.16.840.1.113883.4.642.3.383",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/blood-pressure-panel,StructureDefinition/body-height,StructureDefinition/heart-rate,StructureDefinition/bmi,StructureDefinition/head-circumference,StructureDefinition/body-weight,StructureDefinition/waist-circumference","LOINC"
http://hl7.org/fhir/ValueSet/observation-interpretation,5.0.0,active,"2.16.840.1.113883.4.642.3.399,2.16.840.1.113883.4.642.3.386,2.16.840.1.113883.4.642.2.218",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/blood-pressure-panel,StructureDefinition/body-height,StructureDefinition/heart-rate,StructureDefinition/bmi,StructureDefinition/head-circumference,StructureDefinition/body-weight,StructureDefinition/waist-circumference","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,5.0.0,draft,"2.16.840.1.113883.4.642.2.215,2.16.840.1.113883.4.642.3.395,2.16.840.1.113883.4.642.3.382",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/bmi,StructureDefinition/head-circumference,StructureDefinition/body-weight,StructureDefinition/waist-circumference","SCT"
